address,data_source,property_status,sale_amount,sale_date,multi_lot_sale,land_area
"336 MARMION ST, COTTESLOE",RES,Non Strata,1880000,2009-08-05,N,574.148
"45 FLORENCE ST, COTTESLOE",RES,Non Strata,1880000,2013-03-13,N,680.378
"45 FLORENCE ST, COTTESLOE",RES,Non Strata,1880000,2013-03-13,N,680.378
"83 GRANT ST, COTTESLOE",RES,Non Strata,1875000,2015-05-20,Y,556
"83 A GRANT ST, COTTESLOE",RES,Non Strata,1875000,2015-05-20,Y,278
"157 BROOME ST, COTTESLOE",RES,Non Strata,1875000,2006-01-31,N,304
"1 A BURT ST, COTTESLOE",RES,Non Strata,1875000,2010-08-30,N,498.269
"83 GRANT ST, COTTESLOE",RES,Non Strata,1875000,2015-05-20,Y,556
"83 A GRANT ST, COTTESLOE",RES,Non Strata,1875000,2015-05-20,Y,278
"86 GRANT ST, COTTESLOE",RES,Non Strata,1870000,2014-07-17,N,545
"273 CURTIN AV, COTTESLOE",RES,Non Strata,1870000,2021-11-20,N,640
"34 GRANT ST, COTTESLOE",RES,Non Strata,1870000,2013-06-02,N,668
"25 FLORENCE ST, COTTESLOE",RES,Non Strata,1870000,2014-02-07,N,567
"25 FLORENCE ST, COTTESLOE",RES,Non Strata,1870000,2014-02-07,N,567
"3 A BROOME ST, COTTESLOE",RES,Non Strata,1865000,2019-09-20,N,300
"41 BRIGHTON ST, COTTESLOE",RES,Non Strata,1862500,2013-04-19,N,647.497
"51 ERIC ST, COTTESLOE",RES,Non Strata,1860000,2015-09-17,N,698
"204 BROOME ST, COTTESLOE",RES,Non Strata,1860000,2019-02-12,N,614.568
"13 FEDERAL ST, COTTESLOE",RES,Non Strata,1859000,2007-03-25,N,700.612
"20 MANN ST, COTTESLOE",RES,Non Strata,1855000,2018-11-26,N,794.196
"32 FLORENCE ST, COTTESLOE",RES,Non Strata,1855000,2020-09-03,N,701
"32 FLORENCE ST, COTTESLOE",RES,Non Strata,1855000,2020-09-03,N,701
"101 ERIC ST, COTTESLOE",RES,Non Strata,1850000,2022-12-22,N,710.673
"10 WARNHAM RD, COTTESLOE",RES,Non Strata,1850000,2012-12-06,N,282
"10 FEDERAL ST, COTTESLOE",RES,Non Strata,1850000,2016-02-05,N,604.499
"48 KATHLEEN ST, COTTESLOE",RES,Non Strata,1850000,2020-06-30,N,574.148
"35 GRIVER ST, COTTESLOE",RES,Non Strata,1850000,2019-04-06,N,574.148
"6 BRIGHTON ST, COTTESLOE",RES,Non Strata,1850000,2018-07-04,N,667
"2 A LYONS ST, COTTESLOE",RES,Non Strata,1850000,2020-07-06,N,361
"60 GRANT ST, COTTESLOE",RES,Non Strata,1850000,2019-11-04,N,687.966
"7 BRIGHTON ST, COTTESLOE",RES,Non Strata,1850000,2014-06-09,N,614.568
"14 KILN LANE, COTTESLOE",RES,Vacant,1850000,2015-05-28,N,656
"60 NAPIER ST, COTTESLOE",RES,Non Strata,1850000,2019-10-30,N,637.38
"20 LILLIAN ST, COTTESLOE",RES,Non Strata,1850000,2017-02-14,N,488
"3/6 ROSENDO ST, COTTESLOE",RES,Strata,1850000,2020-12-09,N,1379
"48 A BROOME ST, COTTESLOE",RES,Vacant,1840000,2004-09-11,N,405
"21 WEBB ST, COTTESLOE",RES,Non Strata,1835000,2008-12-22,N,503
"30 BEACH ST, COTTESLOE",RES,Non Strata,1835000,2016-04-15,N,456
"276 MARMION ST, COTTESLOE",RES,Non Strata,1825000,2012-10-09,N,592
"3 B NAPIER ST, COTTESLOE",RES,Vacant,1825000,2020-06-30,N,300.662
"36 BRIGHTON ST, COTTESLOE",RES,Non Strata,1825000,2019-06-18,N,644.968
"76 GRANT ST, COTTESLOE",RES,Non Strata,1825000,2013-04-07,N,483.093
"3/14 HAMERSLEY ST, COTTESLOE",RES,Strata,1825000,2022-12-19,N,1274
"12 HAINING AV, COTTESLOE",RES,Non Strata,1825000,2012-04-12,N,454
"33 NAPIER ST, COTTESLOE",RES,Non Strata,1825000,2006-09-02,N,667.678
"276 MARMION ST, COTTESLOE",RES,Non Strata,1825000,2012-10-09,N,592
"10 BOREHAM ST, COTTESLOE",RES,Non Strata,1820000,2020-09-16,N,710.673
"9 FEDERAL ST, COTTESLOE",RES,Non Strata,1820000,2015-11-14,N,622.204
"5 FEDERAL ST, COTTESLOE",RES,Non Strata,1820000,2007-06-04,N,574.148
"28 MCNAMARA WAY, COTTESLOE",RES,Non Strata,1820000,2022-06-17,N,350
"7 BOREHAM ST, COTTESLOE",RES,Non Strata,1820000,2018-02-13,N,470.41
"4/5 PRINCES ST, COTTESLOE",RES,Strata,1820000,2008-03-19,N,1860
"7 LILLIAN ST, COTTESLOE",RES,Non Strata,1820000,2005-12-20,N,552
"284 MARMION ST, COTTESLOE",RES,Non Strata,1815000,2010-03-17,N,589.277
"284 MARMION ST, COTTESLOE",RES,Non Strata,1815000,2010-03-17,N,589.277
"74 ERIC ST, COTTESLOE",RES,Non Strata,1810000,2019-09-15,N,682.853
"226 B BROOME ST, COTTESLOE",RES,Strata,1810000,2020-11-13,N,647.497
"125 GRANT ST, COTTESLOE",RES,Strata,1810000,2019-11-15,N,240
"74 ERIC ST, COTTESLOE",RES,Non Strata,1810000,2019-09-15,N,682.853
"95 ERIC ST, COTTESLOE",RES,Non Strata,1805000,2021-02-11,N,710.673
"18 ERIC ST, COTTESLOE",RES,Non Strata,1800000,2009-10-16,N,415
"40 LYONS ST, COTTESLOE",RES,Non Strata,1800000,2011-05-19,N,644.968
"14 FEDERAL ST, COTTESLOE",RES,Non Strata,1800000,2010-11-25,N,682.907
"342 MARMION ST, COTTESLOE",RES,Non Strata,1800000,2010-08-20,N,574.148
"22 NORTH ST, COTTESLOE",RES,Non Strata,1800000,2015-10-15,N,806.842
"45 KATHLEEN ST, COTTESLOE",RES,Non Strata,1800000,2020-11-12,N,564.031
"30 KATHLEEN ST, COTTESLOE",RES,Non Strata,1800000,2014-11-24,N,604.499
"124 RAILWAY ST, COTTESLOE",RES,Non Strata,1800000,2010-05-04,N,728.434
"7 MELVILLE ST, COTTESLOE",RES,Non Strata,1800000,2016-07-19,N,536
"98 RAILWAY ST, COTTESLOE",RES,Vacant,1800000,2020-09-11,N,576
"20 OZONE PDE, COTTESLOE",RES,Non Strata,1800000,2004-02-29,N,675.319
"25 MARGARET ST, COTTESLOE",RES,Vacant,1800000,2008-02-16,N,371.805
"18 HAMERSLEY ST, COTTESLOE",RES,Non Strata,1800000,2002-12-26,N,336
"13 FLORENCE ST, COTTESLOE",RES,Non Strata,1800000,2017-04-27,N,489
"25 PERTH ST, COTTESLOE",RES,Non Strata,1800000,2020-08-14,N,278.199
"35 LEXCEN CL, COTTESLOE",RES,Non Strata,1800000,2023-08-08,N,420
"64 PEARSE ST, COTTESLOE",RES,Non Strata,1800000,2010-01-17,N,503
"38 BEACH ST, COTTESLOE",RES,Non Strata,1800000,2020-08-22,N,442
"24 BEACH ST, COTTESLOE",RES,Non Strata,1800000,2018-05-17,N,456
"34 BEACH ST, COTTESLOE",RES,Non Strata,1800000,2009-02-06,N,456
"3 LILLIAN ST, COTTESLOE",RES,Non Strata,1800000,2022-11-02,N,405
"29 PEARSE ST, COTTESLOE",RES,Non Strata,1800000,2005-09-05,Y,405
"29 PEARSE ST, COTTESLOE",RES,Non Strata,1800000,2005-09-05,Y,258
"6 LILLIAN ST, COTTESLOE",RES,Non Strata,1800000,2021-08-23,N,390
"68 ERIC ST, COTTESLOE",RES,Non Strata,1795000,2019-12-09,N,579
"68 ERIC ST, COTTESLOE",RES,Non Strata,1795000,2019-12-09,N,579
"277 MARMION ST, COTTESLOE",RES,Non Strata,1790000,2013-02-21,N,839
"6 BOREHAM ST, COTTESLOE",RES,Non Strata,1790000,2009-05-29,N,710.673
"60 ERIC ST, COTTESLOE",RES,Non Strata,1780000,2005-11-08,N,579
"14 A BARSDEN ST, COTTESLOE",RES,Non Strata,1780000,2020-02-04,N,525
"54 BRIGHTON ST, COTTESLOE",RES,Non Strata,1775000,2015-01-17,N,644.968
"27 BRIGHTON ST, COTTESLOE",RES,Non Strata,1775000,2015-02-02,N,604.451
"1 MELVILLE ST, COTTESLOE",RES,Non Strata,1775000,2020-09-13,N,536
"126 BROOME ST, COTTESLOE",RES,Non Strata,1775000,2002-04-06,N,1012
"36 VERA ST, COTTESLOE",RES,Non Strata,1775000,2021-09-16,N,248
"2 BIRD ST, COTTESLOE",RES,Non Strata,1775000,2020-03-24,N,408
"10 PRINCES ST, COTTESLOE",RES,Strata,1775000,2017-03-16,N,1030
"68 GRANT ST, COTTESLOE",RES,Non Strata,1768000,2010-08-16,N,698.083
"151 BROOME ST, COTTESLOE",RES,Non Strata,1765000,2020-01-20,N,421
"4 B SALVADO ST, COTTESLOE",RES,Strata,1765000,2022-07-26,N,910.543
"54 ERIC ST, COTTESLOE",RES,Non Strata,1760000,2007-05-03,N,753
"23 CONGDON ST, COTTESLOE",RES,Non Strata,1760000,2011-10-05,Y,405
"23 CONGDON ST, COTTESLOE",RES,Non Strata,1760000,2011-10-05,Y,200
"34 HAWKSTONE ST, COTTESLOE",RES,Strata,1760000,2017-04-08,N,600
"7 B BALFOUR ST, COTTESLOE",RES,Strata,1750000,2023-03-19,N,477
"1 MANN ST, COTTESLOE",RES,Strata,1750000,2018-08-14,N,796.662
"7 GREENHAM ST, COTTESLOE",RES,Non Strata,1750000,2012-06-10,N,761.315
"54 GRANT ST, COTTESLOE",RES,Non Strata,1750000,2015-11-17,N,528.579
"5 A MILLERS CT, COTTESLOE",RES,Strata,1750000,2023-03-31,N,669
"74 FORREST ST, COTTESLOE",RES,Non Strata,1750000,2013-11-14,N,637.38
"57 JOHN ST, COTTESLOE",RES,Non Strata,1750000,2005-03-03,N,637.38
"3 BROOME ST, COTTESLOE",RES,Non Strata,1750000,2014-10-14,N,347
"13 DEANE ST, COTTESLOE",RES,Non Strata,1750000,2005-03-03,N,302
"59 MARGARET ST, COTTESLOE",RES,Non Strata,1740000,2022-02-22,N,212.46
"30 B ERIC ST, COTTESLOE",RES,Strata,1730000,2022-11-03,N,1214
"43 KATHLEEN ST, COTTESLOE",RES,Non Strata,1730000,2019-07-16,N,561.501
"16 JARRAD ST, COTTESLOE",RES,Strata,1730000,2019-05-08,N,809.371
"46 A MARINE PDE, COTTESLOE",RES,Strata,1730000,2016-12-08,N,688
"2 ELIZABETH ST, COTTESLOE",RES,Non Strata,1725000,2009-06-27,N,650
"42 FLORENCE ST, COTTESLOE",RES,Non Strata,1725000,2013-11-28,N,657.562
"224 MARMION ST, COTTESLOE",RES,Non Strata,1725000,2008-06-28,N,539
"42 FLORENCE ST, COTTESLOE",RES,Non Strata,1725000,2013-11-28,N,657.562
"58 GRANT ST, COTTESLOE",RES,Non Strata,1720000,2020-06-28,N,670.261
"16 BURT ST, COTTESLOE",RES,Non Strata,1720000,2021-03-27,N,652.556
"15 A JARRAD ST, COTTESLOE",RES,Non Strata,1720000,2012-11-14,N,445
"12 DALGETY ST, COTTESLOE",RES,Non Strata,1712500,2019-09-24,N,902.955
"45 ERIC ST, COTTESLOE",RES,Non Strata,1710000,2017-02-08,N,665
"3 KILN LANE, COTTESLOE",RES,Vacant,1710000,2015-11-05,N,631
"23 ATHELSTAN RD, COTTESLOE",RES,Non Strata,1710000,2014-10-04,N,345
"19 BURT ST, COTTESLOE",RES,Non Strata,1710000,2011-08-30,N,622
"18 B BARSDEN ST, COTTESLOE",RES,Strata,1710000,2014-06-17,N,424
"64 ERIC ST, COTTESLOE",RES,Non Strata,1708500,2018-01-19,N,579
"64 ERIC ST, COTTESLOE",RES,Non Strata,1708500,2018-01-19,N,579
"29 A ELIZABETH ST, COTTESLOE",RES,Strata,1700000,2021-11-21,N,968.716
"8 SEA VIEW TCE, COTTESLOE",RES,Non Strata,1700000,2018-11-26,N,612.087
"108 NAPIER ST, COTTESLOE",RES,Non Strata,1700000,2015-10-17,N,708.144
"15 GRIVER ST, COTTESLOE",RES,Non Strata,1700000,2014-02-20,N,490.681
"44 FLORENCE ST, COTTESLOE",RES,Non Strata,1700000,2019-04-24,N,657.562
"52 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1700000,2008-10-07,N,556
"14 OZONE PDE, COTTESLOE",RES,Non Strata,1700000,2004-01-15,N,675.319
"10 TORRENS ST, COTTESLOE",RES,Non Strata,1700000,2014-12-02,N,405
"15 A GRANT ST, COTTESLOE",RES,Non Strata,1700000,2003-12-31,N,365
"2/19 CHAMBERLAIN ST, COTTESLOE",RES,Strata,1700000,2017-11-25,N,393
"135 BROOME ST, COTTESLOE",RES,Non Strata,1700000,2005-02-22,N,638
"128 A BROOME ST, COTTESLOE",RES,Strata,1700000,2020-12-16,N,512
"6 HENRY RD, COTTESLOE",RES,Non Strata,1700000,2020-09-23,N,508.386
"9 BOREHAM ST, COTTESLOE",RES,Non Strata,1700000,2022-07-21,N,470
"8 MILLERS CT, COTTESLOE",RES,Non Strata,1700000,2020-10-27,N,376
"86 A NAPIER ST, COTTESLOE",RES,Non Strata,1700000,2022-09-12,N,256
"14 RAILWAY ST, COTTESLOE",RES,Non Strata,1700000,2022-07-21,Y,159
"14 A RAILWAY ST, COTTESLOE",RES,Non Strata,1700000,2022-07-21,Y,210
"65 JOHN ST, COTTESLOE",RES,Strata,1700000,2020-10-19,N,637.38
"233 MARMION ST, COTTESLOE",RES,Non Strata,1700000,2016-01-15,N,650
"4/12 JOHN ST, COTTESLOE",RES,Strata,1700000,2023-03-29,N,663
"16 JOHN ST, COTTESLOE",RES,Non Strata,1700000,2021-03-31,N,451
"199 A CURTIN AV, COTTESLOE",RES,Non Strata,1700000,2015-11-18,N,514
"14 MACARTHUR ST, COTTESLOE",RES,Non Strata,1700000,2012-03-02,N,420
"135 CURTIN AV, COTTESLOE",RES,Non Strata,1700000,2016-06-08,N,491
"22 LILLIAN ST, COTTESLOE",RES,Non Strata,1700000,2020-10-07,N,491
"52 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1700000,2008-10-07,N,556
"44 FLORENCE ST, COTTESLOE",RES,Non Strata,1700000,2019-04-24,N,657.562
"93 A GRANT ST, COTTESLOE",RES,Non Strata,1695000,2011-05-29,N,426
"2 A GEORGE ST, COTTESLOE",RES,Non Strata,1690000,2019-06-07,N,458
"4 REGINALD ST, COTTESLOE",RES,Non Strata,1690000,2016-06-03,N,405
"8 FEDERAL ST, COTTESLOE",RES,Non Strata,1688000,2018-09-21,N,599.441
"3 B CHAMBERLAIN ST, COTTESLOE",RES,Strata,1685000,2015-08-04,N,522
"92 GRANT ST, COTTESLOE",RES,Non Strata,1685000,2021-07-16,N,525
"16 VERA ST, COTTESLOE",RES,Strata,1685000,2021-05-05,N,252
"8 BIRD ST, COTTESLOE",RES,Non Strata,1685000,2014-08-21,N,600
"43 GRANT ST, COTTESLOE",RES,Non Strata,1684000,2005-10-29,N,893
"5 GREENHAM ST, COTTESLOE",RES,Non Strata,1680000,2011-12-07,N,761.315
"117 GRANT ST, COTTESLOE",RES,Non Strata,1680000,2004-09-10,N,1442
"16 A ROSSER ST, COTTESLOE",RES,Non Strata,1680000,2017-02-01,N,445
"16 C PRINCES ST, COTTESLOE",RES,Non Strata,1680000,2013-12-15,Y,387
"16 C PRINCES ST, COTTESLOE",RES,Non Strata,1680000,2013-12-15,Y,3
"7 SALISBURY ST, COTTESLOE",RES,Non Strata,1670000,2011-01-17,N,449
"3 CHARLES ST, COTTESLOE",RES,Non Strata,1670000,2017-01-31,N,366
"28 BROOME ST, COTTESLOE",RES,Non Strata,1670000,2013-11-16,N,478
"12 OZONE PDE, COTTESLOE",RES,Non Strata,1660000,2002-05-03,Y,675.319
"48 OZONE PDE, COTTESLOE",RES,Strata,1655000,2009-11-09,N,1310.17
"1 KILN LANE, COTTESLOE",RES,Vacant,1655000,2015-12-10,N,614
"53 ERIC ST, COTTESLOE",RES,Non Strata,1650000,2017-07-01,N,698
"2 FEDERAL ST, COTTESLOE",RES,Non Strata,1650000,2014-02-08,N,558.972
"356 MARMION ST, COTTESLOE",RES,Non Strata,1650000,2009-06-16,N,574.148
"58 LYONS ST, COTTESLOE",RES,Non Strata,1650000,2018-01-06,N,637.329
"49 GRIVER ST, COTTESLOE",RES,Non Strata,1650000,2017-03-04,N,574.148
"37 GRIVER ST, COTTESLOE",RES,Non Strata,1650000,2015-11-01,N,574.148
"27 B ELIZABETH ST, COTTESLOE",RES,Strata,1650000,2021-05-03,N,505
"3 SEA VIEW TCE, COTTESLOE",RES,Non Strata,1650000,2015-07-13,N,611
"89 GRANT ST, COTTESLOE",RES,Non Strata,1650000,2020-09-10,N,683
"18 FLORENCE ST, COTTESLOE",RES,Non Strata,1650000,2009-11-20,N,617.146
"1/162 MARINE PDE, COTTESLOE",RES,Strata,1650000,2017-05-25,N,763.784
"10 B GADSDON ST, COTTESLOE",RES,Strata,1650000,2023-03-01,N,316
"2 C ATHELSTAN RD, COTTESLOE",RES,Strata,1650000,2015-12-01,N,329
"23 FLORENCE ST, COTTESLOE",RES,Non Strata,1650000,2020-05-09,N,566
"1 B CHARLES ST, COTTESLOE",RES,Non Strata,1650000,2013-03-24,N,299
"20 BURT ST, COTTESLOE",RES,Non Strata,1650000,2010-03-31,N,652.556
"31 SALVADO ST, COTTESLOE",RES,Non Strata,1650000,2020-07-25,N,491
"16 A DEANE ST, COTTESLOE",RES,Strata,1650000,2016-07-24,N,390
"31 DEANE ST, COTTESLOE",RES,Strata,1650000,2014-12-17,N,683
"23 FLORENCE ST, COTTESLOE",RES,Non Strata,1650000,2020-05-09,N,566
"18 FLORENCE ST, COTTESLOE",RES,Non Strata,1650000,2009-11-20,N,617.146
"1 HAINING AV, COTTESLOE",RES,Non Strata,1648000,2011-09-22,N,814.365
"5 SEA VIEW TCE, COTTESLOE",RES,Non Strata,1645000,2014-11-29,N,540
"48 LYONS ST, COTTESLOE",RES,Non Strata,1640500,2009-03-07,N,644.968
"4 BROOME ST, COTTESLOE",RES,Non Strata,1635000,2019-11-08,N,339
"2 A FEDERAL ST, COTTESLOE",RES,Non Strata,1630000,2020-05-08,N,500
"4/14 ATHELSTAN RD, COTTESLOE",RES,Strata,1630000,2021-12-24,N,1594
"35 SALVADO ST, COTTESLOE",RES,Non Strata,1630000,2020-08-21,N,491
"56 GRANT ST, COTTESLOE",RES,Non Strata,1625000,2017-03-09,N,685.436
"28 GIBNEY ST, COTTESLOE",RES,Non Strata,1625000,2015-12-01,N,292
"29 BROOME ST, COTTESLOE",RES,Non Strata,1625000,2015-05-03,N,354
"39 MANN ST, COTTESLOE",RES,Non Strata,1620000,2007-08-30,N,456
"2 B CLARENDON ST, COTTESLOE",RES,Strata,1620000,2003-10-12,N,330
"23 LILLIAN ST, COTTESLOE",RES,Non Strata,1620000,2020-06-28,N,468
"76 ERIC ST, COTTESLOE",RES,Non Strata,1610000,2021-02-11,N,447
"14 ELIZABETH ST, COTTESLOE",RES,Non Strata,1610000,2020-01-17,N,758.786
"13 LYONS ST, COTTESLOE",RES,Non Strata,1610000,2004-11-02,N,480.564
"5 CHARLES ST, COTTESLOE",RES,Non Strata,1610000,2019-09-05,N,366
"57 LYONS ST, COTTESLOE",RES,Non Strata,1605000,2009-08-29,N,685.436
"24 ERIC ST, COTTESLOE",RES,Non Strata,1600000,2005-10-26,N,462
"226 MARINE PDE, COTTESLOE",RES,Non Strata,1600000,2001-10-19,Y,364.217
"228 MARINE PDE, COTTESLOE",RES,Non Strata,1600000,2001-10-19,Y,364.217
"6 FEDERAL ST, COTTESLOE",RES,Non Strata,1600000,2015-07-25,N,558.972
"2 GORDON ST, COTTESLOE",RES,Non Strata,1600000,2019-11-07,N,569
"27 BOREHAM ST, COTTESLOE",RES,Non Strata,1600000,2019-02-28,N,352
"14 EDWARD ST, COTTESLOE",RES,Non Strata,1600000,2012-04-04,N,572
"5 JOINERY WAY, COTTESLOE",COM,Non Strata,1600000,2022-10-04,Y,430
"5 JOINERY WAY, COTTESLOE",COM,Non Strata,1600000,2022-10-04,Y,134
"34 MANN ST, COTTESLOE",RES,Strata,1600000,2021-05-19,N,966
"72 GRANT ST, COTTESLOE",RES,Non Strata,1600000,2014-07-05,N,480.564
"11 HAINING AV, COTTESLOE",RES,Non Strata,1600000,2015-05-11,N,821.952
"27 FLORENCE ST, COTTESLOE",RES,Non Strata,1600000,2010-03-10,N,567
"120 BROOME ST, COTTESLOE",RES,Non Strata,1600000,2004-07-08,N,832
"2/58 FORREST ST, COTTESLOE",RES,Strata,1600000,2021-03-16,N,1029
"15 JARRAD ST, COTTESLOE",RES,Non Strata,1600000,2019-11-30,N,445
"14 B BARSDEN ST, COTTESLOE",RES,Non Strata,1600000,2007-11-14,N,638
"6 GEORGE ST, COTTESLOE",RES,Non Strata,1600000,2020-10-24,N,377
"16 BROOME ST, COTTESLOE",RES,Non Strata,1600000,2012-09-21,N,622
"23 DEANE ST, COTTESLOE",RES,Strata,1600000,2021-04-02,N,309
"8 REGINALD ST, COTTESLOE",RES,Non Strata,1600000,2005-02-06,N,405
"34 AVONMORE TCE, COTTESLOE",RES,Vacant,1600000,2014-01-07,N,289
"27 FLORENCE ST, COTTESLOE",RES,Non Strata,1600000,2010-03-10,N,567
"200 MARINE PDE, COTTESLOE",RES,Non Strata,1580000,2003-04-23,N,343.983
"40 MARGARET ST, COTTESLOE",RES,Non Strata,1580000,2016-04-05,N,341.454
"59 PEARSE ST, COTTESLOE",RES,Non Strata,1580000,2011-02-03,Y,316.311
"59 PEARSE ST, COTTESLOE",RES,Non Strata,1580000,2011-02-03,Y,121
"1/6 FORREST ST, COTTESLOE",RES,Strata,1575000,2020-07-02,N,2541
"57 MARGARET ST, COTTESLOE",RES,Non Strata,1575000,2017-05-03,N,255.458
"36 BOREHAM ST, COTTESLOE",RES,Non Strata,1575000,2017-09-10,N,662.62
"15 LYONS ST, COTTESLOE",RES,Non Strata,1575000,2011-01-31,N,481
"2 MILLERS CT, COTTESLOE",RES,Non Strata,1575000,2021-10-27,N,351
"9 ALBION ST, COTTESLOE",RES,Strata,1575000,2021-09-28,N,587
"34 VERA ST, COTTESLOE",RES,Non Strata,1575000,2017-02-13,N,243
"16 PERTH ST, COTTESLOE",RES,Non Strata,1571000,2022-12-03,N,280.728
"34 NORTH ST, COTTESLOE",RES,Non Strata,1570000,2018-12-13,N,513
"22 ROSSER ST, COTTESLOE",RES,Non Strata,1570000,2013-12-24,N,445
"515 STIRLING HWY, COTTESLOE",COM,Non Strata,1562000,2006-09-05,N,586.794
"29 GRIVER ST, COTTESLOE",RES,Non Strata,1560000,2013-02-15,N,574.148
"47 ERIC ST, COTTESLOE",RES,Non Strata,1550000,2013-08-26,N,802
"6/122 MARINE PDE, COTTESLOE",RES,Strata,1550000,2021-08-13,N,549
"352 MARMION ST, COTTESLOE",RES,Non Strata,1550000,2013-01-22,N,574.148
"24 NORTH ST, COTTESLOE",RES,Non Strata,1550000,2009-09-16,N,567
"112 RAILWAY ST, COTTESLOE",RES,Non Strata,1550000,2018-05-05,N,587
"17 GRIVER ST, COTTESLOE",RES,Vacant,1550000,2018-08-17,N,491
"21 KATHLEEN ST, COTTESLOE",RES,Non Strata,1550000,2010-08-06,N,462.859
"7 CHARLES ST, COTTESLOE",RES,Non Strata,1550000,2014-02-03,N,352
"40 RAILWAY ST, COTTESLOE",RES,Non Strata,1550000,2016-04-09,N,377
"32 JOHN ST, COTTESLOE",RES,Non Strata,1550000,2003-05-17,Y,622
"32 A JOHN ST, COTTESLOE",RES,Non Strata,1550000,2003-05-17,Y,167
"191 CURTIN AV, COTTESLOE",RES,Strata,1550000,2021-05-11,N,994.009
"1 C WARTON ST, COTTESLOE",RES,Vacant,1550000,2012-02-21,N,270
"39 SALVADO ST, COTTESLOE",RES,Non Strata,1545000,2014-05-24,N,881
"22 MCNAMARA WAY, COTTESLOE",RES,Strata,1540000,2022-11-25,N,194
"70 ERIC ST, COTTESLOE",RES,Non Strata,1537500,2017-08-26,N,579
"70 ERIC ST, COTTESLOE",RES,Non Strata,1537500,2017-08-26,N,579
"15 FEDERAL ST, COTTESLOE",RES,Non Strata,1535000,2007-02-21,N,622.204
"1 C CHARLES ST, COTTESLOE",RES,Non Strata,1535000,2015-12-15,N,299
"17 FLORENCE ST, COTTESLOE",RES,Non Strata,1530000,2015-04-17,N,676
"78 FORREST ST, COTTESLOE",RES,Non Strata,1530000,2012-04-12,N,615
"17 FLORENCE ST, COTTESLOE",RES,Non Strata,1530000,2015-04-17,N,676
"26 MCNAMARA WAY, COTTESLOE",RES,Strata,1528000,2021-01-22,N,204
"238 BROOME ST, COTTESLOE",RES,Strata,1525000,2019-01-06,N,244
"111 GRANT ST, COTTESLOE",RES,Vacant,1525000,2020-08-14,N,433
"66 GRANT ST, COTTESLOE",RES,Non Strata,1525000,2014-02-01,N,687.966
"10 RAILWAY ST, COTTESLOE",RES,Non Strata,1525000,2017-10-16,N,596.911
"19 LILLIAN ST, COTTESLOE",RES,Non Strata,1525000,2005-03-06,N,611
"1/8 BEACH ST, COTTESLOE",RES,Strata,1525000,2012-12-08,N,947
"46 MARGARET ST, COTTESLOE",RES,Non Strata,1520000,2017-12-08,N,217.519
"28 A GRIVER ST, COTTESLOE",RES,Strata,1520000,2022-06-03,N,968.716
"58 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1520000,2019-04-25,N,556
"58 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1520000,2019-04-25,N,556
"17 BURT ST, COTTESLOE",RES,Strata,1515000,2021-10-16,N,683
"1/153 BROOME ST, COTTESLOE",RES,Strata,1510000,2021-11-17,N,1178
"26 OZONE PDE, COTTESLOE",RES,Non Strata,1510000,2003-01-04,N,741.081
"6 MARGARET ST, COTTESLOE",RES,Non Strata,1510000,2003-10-25,N,490.681
"114 FORREST ST, COTTESLOE",RES,Non Strata,1510000,2006-03-11,N,505.857
"23 ALBION ST, COTTESLOE",RES,Strata,1510000,2020-02-20,N,597
"34 MCNAMARA WAY, COTTESLOE",RES,Non Strata,1505000,2022-12-22,N,334
"11 MELVILLE ST, COTTESLOE",RES,Non Strata,1502101,2020-06-05,N,536
"70 RAILWAY ST, COTTESLOE",RES,Non Strata,1500000,2021-10-14,Y,564
"3/150 MARINE PDE, COTTESLOE",RES,Strata,1500000,2009-05-06,N,903
"8 KNOWLES ST, COTTESLOE",RES,Non Strata,1500000,2016-11-10,N,582
"41 KATHLEEN ST, COTTESLOE",RES,Non Strata,1500000,2011-03-09,N,561.501
"3 GREENHAM ST, COTTESLOE",RES,Non Strata,1500000,2020-02-29,N,761.315
"80 HAWKSTONE ST, COTTESLOE",RES,Strata,1500000,2016-03-02,N,413
"68 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1500000,2015-02-23,N,556
"14 MARGARET ST, COTTESLOE",RES,Non Strata,1500000,2005-02-12,N,490.681
"165 BROOME ST, COTTESLOE",RES,Non Strata,1500000,2010-09-23,N,405
"6 ATHELSTAN RD, COTTESLOE",RES,Non Strata,1500000,2012-09-28,N,816.894
"6 MILLERS CT, COTTESLOE",RES,Non Strata,1500000,2021-05-25,N,352
"3 LANE ST, COTTESLOE",RES,Non Strata,1500000,2015-11-19,N,283.257
"56 B NAPIER ST, COTTESLOE",RES,Strata,1500000,2018-01-20,N,911
"8 LOMA ST, COTTESLOE",RES,Non Strata,1500000,2002-03-18,Y,655.085
"6 LOMA ST, COTTESLOE",RES,Non Strata,1500000,2002-03-18,Y,655.085
"11 BARSDEN ST, COTTESLOE",RES,Non Strata,1500000,2004-10-26,N,911.453
"201 A CURTIN AV, COTTESLOE",RES,Strata,1500000,2010-11-15,N,1031.948
"73 CURTIN AV, COTTESLOE",RES,Non Strata,1500000,2020-09-27,N,491
